3461	5925	8507	1	3
754	5928	9219	1	21
2513	5929	9070	1	20
1187	5930	8648	1	2
2999	5931	26038	1	1
2147	595	6500	1	45
1814	596	8878	1	43
2665	5970	9817	1	23
3293	5976	6780	1	5
3937	5978	8945	1	5
377	5979	9260	1	1
3914	598	10134	1	9
4595	5980	51455	1	86
1827	5987	54820	1	3
200	60	7415	1	8
59	6009	57521	1	55
4335	6015	10336	1	3
2862	602	1488	1	1
1429	604	1839	1	9
3184	6045	8237	1	2
2416	6047	6613	1	13
2576	6048	10477	1	1
1070	6059	6780	1	1
2224	607	26108	1	8
3352	6091	23032	1	1
837	6095	8648	1	4
3269	6096	9575	1	15
140	6097	9575	1	17
21	6117	6118	1	71
4340	6119	84893	1	1
3001	6122	6138	1	24
2052	6128	6780	1	1
1376	6130	6780	1	1
764	6132	6230	1	5
4227	6133	8726	1	1
250	6137	6154	1	9
2439	6138	6175	1	9
2344	6139	6144	1	17
4507	6141	6147	1	7
1338	6143	6147	1	7
2571	6144	6154	1	14
4361	6147	11224	1	11
4626	6152	6175	1	19
739	6154	11224	1	22
3729	6155	51121	1	2
2581	6156	23521	1	16
1854	6158	6228	1	12
1522	6175	6176	1	19
2031	6181	9349	1	9
1061	6184	10956	1	2
3871	6185	11124	1	1
2139	6187	6229	1	16
3875	6188	6210	1	12
3579	6189	6201	1	20
1660	6191	6206	1	46
2354	6193	6222	1	20
2161	6194	6207	1	13
3777	6198	57521	1	94
3099	6201	6224	1	18
4153	6202	6207	1	25
2059	6203	6224	1	17
2669	6204	6231	1	27
2565	6205	6218	1	16
276	6206	6229	1	12
2748	6207	51065	1	4
3795	6208	6222	1	66
1431	6209	6230	1	28
446	6210	6230	1	6
2429	6217	6223	1	41
1737	6218	6235	1	16
1461	6222	6230	1	28
1998	6223	6229	1	25
1093	6224	6230	1	31
4135	6227	6234	1	17
3294	6228	6232	1	24
4326	6229	6230	1	35
2257	6230	6231	1	28
3126	6232	11224	1	8
4229	6234	51065	1	2
2335	6239	8841	1	1
3848	6251	55742	1	4
2836	6256	7421	1	185
2704	6257	7421	1	19
515	6258	10062	1	13
3491	6259	57534	1	1
2155	6262	9472	1	7
399	627	4915	1	478
8	6271	6285	1	31
3486	6275	6285	1	32
3617	6277	27101	1	3
2962	6278	10048	1	3
3980	6279	6464	1	5
1631	6304	23411	1	1
1055	6310	23543	1	2
420	6314	23636	1	1
3394	633	6442	1	2
1949	636	6774	1	1
4296	6383	8573	1	14
1550	6386	6999	1	1
4316	639	10419	1	8
2866	6399	79090	1	11
1488	6400	23197	1	4
3465	641	7158	1	4
3669	64127	81858	1	1
3266	6416	29760	1	6
839	6418	7157	1	7
3513	64223	253260	1	53
1241	6426	6732	1	26
319	6427	6733	1	9
2372	6428	6733	1	5
1806	643	2771	1	4
1933	6430	6733	1	5
4329	6431	6733	1	7
1727	6434	10921	1	9
567	64398	154796	1	1
1992	64422	81631	1	18
3879	6446	23327	1	23
4043	6449	8266	1	1
3888	6453	58513	1	2
2666	64601	65082	1	5
1819	6464	7984	1	4
1125	6468	8454	1	1
163	6470	6472	1	12
1967	6477	7321	1	3
275	6478	57630	1	4
4597	648	7157	1	190
3517	64837	89953	1	2
3971	64975	84676	1	1
4589	650	1280	1	53
1599	6500	23403	1	1
3780	65018	192111	1	3
139	6502	8454	1	72
3177	6503	7409	1	9
1656	6504	117157	1	15
3526	6574	8825	1	2
3291	659	3984	1	13
1365	6595	6597	1	59
1558	6596	56852	1	6
3776	6597	79648	1	4
278	6598	9821	1	3
3858	6599	79648	1	3
4607	65992	80279	1	1
2064	660	6774	1	10
1330	6601	79648	1	3
463	6606	50628	1	9
2819	6612	7329	1	49
3565	6613	26054	1	10
124	6615	26524	1	2
3741	6616	114088	1	1
4561	6622	11315	1	107
2072	6625	10921	1	14
1531	6626	10921	1	4
1458	6628	23020	1	1
2645	6632	11218	1	2
4409	6633	11218	1	2
4608	6634	11218	1	1
535	6636	10421	1	2
2686	6637	10421	1	1
2770	664	665	1	41
1145	6642	254122	1	1
2029	6643	51699	1	11
2192	6647	150684	1	4
305	6653	26088	1	6
4067	6657	54815	1	3
817	6667	6721	1	14
1180	6671	93986	1	2
3505	6672	7329	1	21
152	6683	9798	1	2
4070	6696	7917	1	2
1250	6714	6850	1	199
3414	6717	6774	1	1
4183	672	2274	1	11
1197	6721	7329	1	2
2811	6722	57591	1	24
1237	6726	6730	1	7
2365	6729	6730	1	14
3607	673	7529	1	2
1578	6732	10921	1	15
1813	6733	10921	1	8
4406	6737	56658	1	6
2438	6738	22827	1	1
3861	6744	7534	1	1
2562	6749	7520	1	3
1401	675	3014	1	89
3958	6772	151636	1	3
1541	6774	11151	1	4
638	6776	10498	1	3
2995	6778	8648	1	9
3928	6780	8575	1	1
1296	6782	29979	1	1
4088	6788	55201	1	1
2433	6789	11186	1	2
174	6790	23369	1	2
2680	6794	11140	1	3
3766	6801	6950	1	2
1489	6804	8773	1	26
796	6810	10228	1	20
4127	6811	51272	1	13
4284	682	6566	1	9
4421	684	8945	1	22
4563	6850	10293	1	2
195	6857	8517	1	1
1252	6872	6908	1	48
1099	6877	129685	1	10
1771	6878	6881	1	14
1005	6880	10589	1	1
4377	6881	129685	1	8
142	6882	6908	1	13
1509	6884	129685	1	7
2558	6885	10892	1	24
3739	6907	8841	1	6
1692	6908	129685	1	22
2010	6917	51366	1	2
390	6921	6923	1	13
397	6923	140462	1	1
794	6925	7291	1	24
2795	6934	7329	1	1
2399	6935	23411	1	17
3688	6945	22877	1	8
1930	695	25998	1	2
3290	6950	7203	1	22
1477	699	9184	1	152
2053	6990	51143	1	8
1320	6996	7341	1	7
427	7005	10413	1	4
2681	701	9184	1	137
3047	7013	8658	1	23
2466	7014	25913	1	99
3279	7015	7323	1	1
4484	7020	7520	1	5
3073	7021	8089	1	2
1977	7023	8945	1	2
821	7025	53335	1	5
2641	7026	53335	1	6
1649	7027	9021	1	3
435	7037	10133	1	9
1630	7039	26003	1	2
2413	7046	64750	1	19
2543	7048	64750	1	8
911	705	55720	1	4
1455	7068	8648	1	3
4630	7072	10922	1	5
89	708	5071	1	1
536	7082	100506658	1	285
2285	7088	55502	1	5
785	7098	7189	1	177
1561	7099	23643	1	252
977	71	2885	1	3
168	7101	53335	1	2
2430	7109	58485	1	10
2556	7112	26993	1	4
920	7124	55072	1	7
1472	7126	253980	1	2
4644	7128	8517	1	72
136	7132	25999	1	1
709	7134	7135	1	16
3100	7135	84676	1	4
4157	7136	84676	1	3
2078	7137	84676	1	1
2724	7138	7168	1	7
2813	7150	7157	1	2
1249	7157	23113	1	9
2412	7158	8202	1	2
3788	7159	10413	1	5
2357	7161	11060	1	1
588	7163	7165	1	1
286	7178	7428	1	6
4323	7181	8841	1	6
2166	7184	10956	1	9
2646	7185	55072	1	5
2174	7186	23495	1	13
2959	7187	340061	1	8
3575	7188	57506	1	3
4432	7189	65018	1	4
1978	7203	10575	1	13
1441	7205	7414	1	9
1242	7247	7257	1	9
1872	7248	7249	1	303
1075	7249	7529	1	1
4454	7251	7316	1	2
365	7273	8557	1	46
2283	7277	7280	1	6
1271	7280	10383	1	10
4125	7283	55755	1	1
2767	7284	7514	1	2
1575	7291	9219	1	3
4330	7295	10628	1	55
2817	7307	9406	1	3
1230	7314	7415	1	3
2306	7316	29979	1	2
3287	7317	7334	1	10
351	7318	9636	1	22
948	7319	56852	1	11
3801	7320	56852	1	14
2231	7321	84937	1	1
4549	7322	56658	1	1
1865	7323	57154	1	3
570	7324	64320	1	1
1629	7325	9025	1	3
2048	7329	28996	1	11
782	7332	55072	1	1
2226	7334	165918	1	14
4362	7335	10273	1	1
997	7337	51497	1	5
1312	7341	8554	1	42
3572	7374	9730	1	6
64	738	55275	1	8
3395	7384	84676	1	2
3060	7391	7392	1	58
417	7398	57599	1	6
2065	7405	9711	1	18
4647	7408	26136	1	1
2914	7411	10471	1	1
811	7412	7430	1	9
4522	7414	10580	1	16
1501	7415	7993	1	1
3312	7417	23327	1	1
2920	7421	8648	1	18
17	7428	54583	1	59
549	7430	55823	1	1
2557	7431	25764	1	1
2085	7454	23048	1	11
2765	7464	9611	1	1
2945	7468	25929	1	1
1768	7486	7520	1	39
133	7514	92335	1	1
4546	7515	11284	1	27
3639	7518	11284	1	21
58	7520	11198	1	1
3203	7525	10657	1	2
2060	7528	10856	1	4
780	7529	7531	1	9
2179	7531	10749	1	1
4123	7532	51631	1	1
7	7533	23136	1	2
1574	7534	9101	1	1
3362	7538	26986	1	3
2799	7552	23133	1	2
3975	7556	10155	1	5
2038	7703	23492	1	11
3113	7704	23118	1	1
148	7706	23586	1	37
617	773	3912	1	1
2502	7750	23028	1	2
1584	7756	9184	1	1
530	7791	9113	1	9
2289	7803	8073	1	7
819	7818	23107	1	5
1689	782	23327	1	1
1557	7846	203068	1	4
2718	7852	9097	1	4
4394	7862	126961	1	1
4306	7871	11235	1	1
3735	7874	63967	1	4
1217	7879	83547	1	6
4187	7881	23327	1	1
3207	79003	79980	1	37
3663	79023	81929	1	11
4058	79109	253260	1	56
4559	79139	84447	1	55
1245	7917	51608	1	3
1943	7919	84321	1	8
1469	793	8517	1	2
1440	7936	51497	1	2
2829	79443	81631	1	2
635	7957	378884	1	12
3748	7965	9255	1	5
3083	79707	81887	1	1
4163	79720	93343	1	1
2149	79727	406881	1	13
3090	79760	79833	1	9
4291	7979	9861	1	6
2863	79899	253260	1	2
1533	799	4035	1	4
3755	79980	348235	1	1
293	80153	196513	1	28
3988	80198	146956	1	97
532	8021	57122	1	26
4575	8027	9146	1	1
2593	8030	151987	1	1
4215	8045	23368	1	1
3792	8065	140739	1	1
1741	8085	11091	1	5
2098	81	87	1	25
682	811	3315	1	27
1535	813	5034	1	2
1156	8131	10641	1	1
1172	815	817	1	9
2393	8161	9221	1	19
3939	81857	219541	1	2
3076	8189	29101	1	3
3619	819	79845	1	1
4278	81929	348995	1	9
1176	820	3480	1	3
2378	8202	10499	1	88
3859	8208	55723	1	11
2754	821	3757	1	7
2279	823	6774	1	5
3208	8237	57332	1	1
4619	8239	26086	1	1
4040	8243	10274	1	37
1646	8260	80155	1	8
994	8270	51002	1	1
4655	829	832	1	5
1555	8290	23468	1	2
3275	8291	10013	1	1
2485	830	832	1	7
2617	8312	28996	1	4
1083	8317	56852	1	8
2159	8338	255626	1	1
2970	834	29108	1	176
3678	8349	9014	1	3
277	835	8738	1	28
4154	8350	9212	1	1
1326	83548	91949	1	11
3564	8357	8805	1	1
4609	836	1410	1	9
2929	83666	151636	1	2
942	83737	151636	1	1
594	8379	9529	1	1
4645	8405	8452	1	6
2846	84078	89890	1	2
476	8408	57521	1	17
2965	841	7128	1	57
4225	8428	85369	1	2
2841	843	8837	1	52
1637	8431	23411	1	11
4472	8445	51366	1	2
3276	8450	51514	1	5
3185	8451	10987	1	6
1473	8452	84861	1	1
2367	8453	79595	1	2
2912	8454	93611	1	2
2810	84612	92359	1	2
718	8462	25942	1	7
4346	8467	11177	1	19
952	84675	84676	1	19
1091	84676	85476	1	2
2633	8473	23636	1	4
752	84790	203068	1	4
372	8480	55294	1	2
4168	84861	90293	1	1
1140	8487	54960	1	4
2550	8493	23028	1	1
207	8503	10100	1	1
2505	8516	255743	1	3
2777	8517	8737	1	87
1705	8518	26610	1	8
374	8520	55723	1	4
1128	8521	8841	1	3
24	8533	51138	1	1
1295	85439	127833	1	1
1824	8546	8943	1	1
705	8548	26003	1	6
2522	8554	9994	1	1
1404	8556	10112	1	6
4104	8557	84676	1	10
2197	8562	28985	1	2
3537	8563	57187	1	10
1753	857	7410	1	6
2898	8573	8825	1	23
4638	86	4609	1	13
431	860	10273	1	1
2123	8607	10856	1	57
220	861	865	1	91
3911	8615	9570	1	20
360	862	1822	1	2
3889	8626	83737	1	18
4527	863	6925	1	2
1551	8648	10499	1	64
3662	8649	28956	1	9
4370	865	8065	1	1
1423	8650	83737	1	8
3381	8655	55626	1	1
3444	8660	10971	1	1
2458	8661	8667	1	20
1995	8662	8663	1	1
2654	8663	8664	1	6
2692	8664	51386	1	4
939	8665	10480	1	4
1163	8666	8668	1	9
3045	8667	51386	1	5
2418	867	3309	1	5
3103	8673	10228	1	15
3528	8674	10228	1	20
3750	8676	8773	1	7
3549	8678	55626	1	23
1825	868	2885	1	24
3198	8697	64682	1	20
1287	87	1495	1	7
1451	871	10956	1	1
3393	8726	79813	1	4
3412	8729	57104	1	2
2278	8737	8837	1	68
1221	8738	55367	1	16
3878	8766	80223	1	10
1718	8772	8837	1	192
1790	8777	64398	1	10
3816	8815	10919	1	2
4395	8819	25942	1	26
1078	8825	64398	1	13
1642	8841	10574	1	1
511	8850	25885	1	3
1988	8864	8945	1	8
4025	8867	30011	1	2
61	8871	30011	1	2
2146	8874	120892	1	2
1414	8878	80206	1	1
641	8881	246184	1	15
3415	8883	9039	1	24
1444	8887	81631	1	1
1570	889	9270	1	5
3612	8891	8892	1	3
4061	890	29945	1	9
68	891	29945	1	7
2057	8915	10892	1	74
982	892	219541	1	5
3304	8924	28988	1	1
4487	8932	54815	1	10
2998	894	1019	1	160
1620	8943	26985	1	1
3899	8945	27250	1	5
632	896	27335	1	6
634	8976	23048	1	10
1205	898	1026	1	81
4281	899	8454	1	5
3789	8997	9627	1	1
1526	902	1488	1	1
953	9039	9040	1	19
192	904	1025	1	140
2630	9040	9978	1	15
3497	9049	10728	1	6
332	9051	26469	1	4
323	9070	84661	1	7
604	908	5515	1	1
1957	91	23327	1	3
3552	9107	66036	1	2
2547	9113	92597	1	4
2200	9126	10735	1	40
3382	9128	9733	1	3
1049	9129	9733	1	3
4466	9135	23062	1	4
469	914	3932	1	113
2808	9140	10533	1	105
3483	9146	23327	1	1
4438	9169	11338	1	1
2258	91754	140609	1	10
2815	9183	9735	1	8
2634	9184	29945	1	7
221	919	9094	1	3
2314	920	9094	1	5
1770	9212	55143	1	58
1946	9217	25782	1	1
4520	9218	22930	1	2
2582	9219	26060	1	3
4274	9232	51343	1	11
4211	925	3135	1	483
3527	9252	51776	1	2
505	9253	23118	1	1
1044	9255	9521	1	4
3925	9260	11060	1	1
2420	9266	57104	1	1
541	9267	9595	1	12
4551	9276	22818	1	6
2454	928	5738	1	17
3489	9282	9968	1	6
834	9295	22827	1	1
2869	9314	10524	1	8
2638	9318	10987	1	3
100	9319	9587	1	2
1666	933	5777	1	54
3623	9337	23019	1	6
3770	93380	284361	1	1
3350	9341	10134	1	1
881	9343	10921	1	1
3539	9352	51377	1	1
1195	9354	23190	1	3
32	9367	10244	1	2
1119	9368	23035	1	1
955	9373	10013	1	2
1410	9391	64210	1	3
4251	93986	116113	1	9
2976	940	941	1	674
2172	9400	10111	1	10
2040	9402	10617	1	1
3764	9410	23020	1	1
3372	9416	10421	1	3
993	9441	9968	1	6
4166	9443	9969	1	5
3773	9474	26100	1	8
1829	9482	10490	1	10
2520	9493	10971	1	1
2525	9499	84676	1	5
519	9500	54715	1	1
4106	9516	83737	1	1
402	9527	9554	1	6
3585	9529	65018	1	5
2883	9531	10049	1	2
3721	9533	51082	1	9
719	9559	55737	1	31
1569	9575	9975	1	10
1220	9577	29086	1	6
1355	958	3308	1	75
3163	960	2335	1	49
2462	9611	10014	1	21
2902	9612	51564	1	18
2489	9616	140739	1	2
3838	9631	9759	1	1
2332	9632	10483	1	8
324	9636	51191	1	33
3697	9643	93621	1	2
3725	9646	79577	1	12
2899	9656	10111	1	79
3373	9685	23062	1	4
3568	9689	28969	1	2
3092	9694	10328	1	1
90	9709	57630	1	3
426	972	4282	1	58
1795	973	29760	1	32
3218	9730	25939	1	6
1459	9733	51690	1	5
2220	9739	11091	1	27
2203	9757	11091	1	8
4429	9759	10971	1	3
1421	9776	9821	1	43
3182	9804	65018	1	16
2431	9810	56254	1	8
2687	9815	10318	1	1
1548	9817	84557	1	7
4363	9818	23636	1	14
3066	9820	23363	1	2
2298	9821	60673	1	13
2407	983	8945	1	28
607	984	11140	1	1
233	9861	10213	1	17
4039	9871	10483	1	6
897	9874	55723	1	5
1636	988	56259	1	2
1042	989	4735	1	27
349	9896	55697	1	6
3055	9897	23307	1	1
433	990	51343	1	5
2156	9903	90293	1	1
406	991	8881	1	49
46	9913	129685	1	2
3675	9918	10051	1	23
4424	9924	26986	1	12
1634	993	1017	1	117
4464	994	1017	1	65
3261	995	5347	1	104
3125	996	51343	1	8
1158	9967	10921	1	2
1058	9968	219541	1	5
1885	9969	219541	1	6
1621	997	7317	1	11
2527	9978	26234	1	3
3168	998	10435	1	2
3597	9984	57187	1	27
3852	999	1495	1	51
3783	1000	2017	0	17
2760	10001	57167	0	1
2491	10002	11200	0	25
4298	10006	57159	0	1
4627	10010	10273	0	1
882	10011	23426	0	9
4521	10013	10540	0	6
1275	10014	55294	0	1
2195	10015	10634	0	1
2606	10018	10075	0	6
1906	1002	4017	0	3
1673	10025	23369	0	1
2753	1003	2149	0	8
4113	10036	23186	0	2
2873	10038	54386	0	2
2137	10040	10606	0	1
2128	10043	79102	0	1
4301	10048	10844	0	1
1059	10051	10274	0	10
1792	10054	10987	0	3
1213	10059	10097	0	1
672	10062	246329	0	1
4243	10073	10527	0	2
646	10075	54474	0	1
4356	10084	10524	0	2
1262	10092	10121	0	3
2595	10093	81565	0	1
118	10094	10971	0	2
1888	10095	10121	0	1
4605	10096	10188	0	2
3256	10097	10971	0	5
2625	10109	26524	0	1
3441	10111	23512	0	3
75	10112	59349	0	1
3847	10120	51564	0	1
512	10121	26524	0	1
189	10127	10919	0	1
4097	10133	55165	0	1
1255	10134	54205	0	11
3374	10135	23411	0	39
3949	10142	11214	0	12
216	10146	55294	0	1
3140	10155	23512	0	5
1232	1017	23481	0	2
1357	10178	10211	0	1
3144	1018	8202	0	2
2359	10188	23411	0	6
2464	10189	29890	0	5
676	1019	5932	0	12
441	10193	10273	0	1
178	1020	1499	0	59
4232	10204	29107	0	17
1984	10206	55743	0	1
2025	10207	51327	0	1
4285	1021	1956	0	101
1265	10211	51135	0	1
2834	10212	11100	0	2
1131	10213	51633	0	3
1756	1022	5452	0	2
905	10221	11059	0	3
3787	10226	26580	0	4
2323	10239	55770	0	1
394	1024	6599	0	1
4126	10241	10714	0	1
884	1025	4193	0	22
1324	10250	10844	0	1
4078	10252	80321	0	1
2309	10254	83737	0	3
4199	1026	3064	0	8
4624	1027	7465	0	37
1191	10273	83737	0	1
1478	10274	23383	0	9
3823	10277	10458	0	1
760	1028	5163	0	10
1534	10282	10652	0	22
896	10284	64426	0	7
4457	10286	56949	0	5
971	10287	26086	0	1
859	1029	3066	0	61
1303	10296	25852	0	2
4034	10298	51765	0	2
2202	103	4000	0	3
3740	1030	4000	0	7
2797	10301	10891	0	1
2793	10307	23621	0	6
979	10318	29110	0	4
1130	10320	54474	0	8
2698	10325	10670	0	10
974	10328	51465	0	1
1337	1033	5241	0	2
3817	10336	85363	0	1
1109	10362	29127	0	2
3434	10363	10524	0	1
4654	10370	26827	0	1
3503	10376	23097	0	1
3698	1039	57405	0	2
3338	10392	10963	0	3
1035	10393	116448	0	1
4518	10395	84557	0	1
736	10399	25942	0	4
4069	104	23327	0	2
4174	10401	84445	0	1
4011	10403	79172	0	10
2867	10413	84959	0	3
2406	10419	10514	0	2
3530	10421	27316	0	1
1116	10426	26986	0	1
4313	10440	10452	0	23
4222	1045	1050	0	11
3459	10450	23265	0	1
173	10452	51025	0	13
4317	10458	10746	0	1
2442	10459	10926	0	1
4115	1046	4040	0	2
3784	10460	25988	0	1
2006	1047	7353	0	1
3431	10474	23426	0	1
1853	10475	55294	0	1
3668	10477	54926	0	3
3471	10482	10982	0	5
1750	10484	51728	0	1
3086	10487	10891	0	2
806	10493	24148	0	1
4044	10494	29883	0	1
3829	10497	23162	0	6
2398	10498	25942	0	10
683	10499	10898	0	2
669	1050	3172	0	111
1257	1051	7157	0	165
4425	10514	54205	0	7
4315	10519	22882	0	3
3664	1052	1385	0	34
830	10521	10671	0	3
2342	10524	10755	0	1
156	10526	10527	0	13
2842	10533	79139	0	1
4629	10537	29978	0	1
563	10540	11130	0	6
2731	10549	55577	0	1
2917	10552	81565	0	1
1723	10564	10970	0	1
20	10565	10606	0	1
4085	10567	26191	0	1
1655	10568	26994	0	1
951	10569	11335	0	1
4383	10572	27086	0	1
345	10575	149420	0	1
2463	1058	26277	0	3
2182	10580	10817	0	1
3576	10587	54474	0	2
2003	10592	10735	0	13
4074	10594	54726	0	2
242	10598	10910	0	4
2913	1060	5879	0	2
62	10602	79172	0	1
762	10605	26523	0	1
3595	10606	222484	0	1
1830	10608	10856	0	3
3094	10612	54205	0	10
663	10613	79139	0	1
3193	10616	55223	0	1
251	10617	54726	0	2
827	1062	5347	0	55
3358	10625	29107	0	4
558	10629	129685	0	1
1751	1063	5906	0	2
2676	10634	27229	0	1
3529	10640	23433	0	4
348	10652	53407	0	9
299	10656	378884	0	1
439	10657	26993	0	2
1274	10664	25942	0	15
540	10670	64223	0	5
3347	10671	23071	0	1
1373	10673	55164	0	1
1497	1068	9685	0	1
3317	1069	8454	0	2
2964	10691	84675	0	4
166	10694	11140	0	3
1139	1070	4792	0	2
664	10714	53615	0	10
4440	1072	3320	0	26
1572	10726	81565	0	5
4065	10728	55723	0	1
1486	10733	55193	0	6
5	10735	57167	0	2
155	10746	57379	0	1
732	10750	28988	0	2
3157	10755	57403	0	2
4444	10758	10923	0	3
3289	10765	10951	0	5
3351	10783	51343	0	1
2217	1080	5420	0	5
1118	10801	54780	0	1
3545	10813	23246	0	3
480	10817	84292	0	1
915	10844	29127	0	2
3180	10847	23326	0	1
4015	10849	55718	0	2
1087	10856	10951	0	2
2786	10874	23451	0	1
1448	10891	25942	0	8
3494	10892	29128	0	2
3940	10898	79685	0	1
4459	10900	51552	0	1
1149	10910	11140	0	6
1733	10912	23429	0	2
738	10919	23741	0	1
2957	10920	51514	0	6
3340	10923	23468	0	2
3281	10926	51426	0	1
1812	10928	84061	0	1
3900	10933	54904	0	3
60	10938	150684	0	1
2448	10940	57534	0	1
2968	10945	10959	0	22
2779	10951	11200	0	9
454	10952	23111	0	1
3075	10956	51147	0	1
175	10957	55070	0	1
885	10959	27241	0	11
3906	10963	55723	0	1
2940	10969	50855	0	1
3058	10970	27229	0	1
1791	10971	22882	0	2
4588	10972	27241	0	5
3380	10980	26263	0	1
3344	10982	29107	0	3
1968	10987	23552	0	1
4552	10989	54927	0	1
2672	11004	54583	0	2
4615	11020	58529	0	1
938	11030	23770	0	1
234	1104	5335	0	2
2909	11043	89870	0	3
78	11047	55611	0	2
848	1105	9739	0	12
3996	11052	150684	0	1
3462	11059	222484	0	1
861	11060	23327	0	16
3069	11065	64682	0	4
3506	11069	23085	0	2
3782	1107	4841	0	1
3730	11073	11091	0	1
2675	11074	89870	0	6
2271	11077	11140	0	1
3369	1108	10569	0	1
792	11091	11200	0	6
3034	11100	51010	0	1
3534	1111	8445	0	9
4012	1112	6497	0	2
73	11124	64750	0	1
2215	11127	23162	0	3
1724	11130	51434	0	1
2062	11140	23019	0	3
561	11143	56852	0	1
995	11160	23190	0	1
3451	11177	23468	0	8
451	11186	27429	0	2
1008	11196	29979	0	1
3825	11198	11201	0	2
2108	11200	25936	0	2
3835	11201	26168	0	2
3493	11214	23433	0	2
1407	11218	26512	0	1
1202	11222	23107	0	4
1777	11236	84447	0	7
770	1124	1894	0	1
3002	11243	23468	0	3
3473	11274	64844	0	1
3809	11275	55770	0	1
3965	11277	23019	0	1
3683	1131	26276	0	2
1948	11311	55770	0	7
3439	11315	120892	0	128
2068	11316	51455	0	1
98	11321	25988	0	1
3426	11329	27429	0	1
3065	11335	27316	0	1
379	11336	23433	0	4
1816	11337	84557	0	40
3498	11338	54205	0	4
2773	11342	84676	0	2
3389	11345	23637	0	1
4092	113878	114088	0	2
800	114088	151636	0	1
1048	1147	3932	0	19
2993	1149	5970	0	3
2471	1152	1154	0	1
3478	1154	10475	0	2
745	1158	3854	0	1
2410	1159	7133	0	1
743	115992	222484	0	1
970	1164	3854	0	6
2668	1173	4254	0	1
1281	1174	1175	0	4
2989	1175	8907	0	4
1818	117854	342931	0	1
231	118	3065	0	4
245	1191	1499	0	19
529	1192	1193	0	2
1796	1193	2534	0	1
2967	1195	7528	0	2
128	1200	10111	0	17
945	1207	25804	0	3
4452	1209	3148	0	1
749	1211	7030	0	2
4332	1212	4085	0	1
807	1213	51343	0	2
370	123	6683	0	1
3979	1230	1232	0	169
279	1234	3383	0	188
3274	126119	159195	0	1
1833	1263	84708	0	1
4014	1267	4085	0	9
528	1272	1613	0	2
4468	1277	1278	0	196
2157	1278	6772	0	24
2181	1281	8697	0	1
4530	1308	3909	0	12
1952	1312	2033	0	9
1028	1314	7020	0	4
3947	131405	378884	0	3
2579	1316	5914	0	4
1282	1385	2081	0	26
3221	1386	6198	0	14
3071	1387	2100	0	30
984	1390	3948	0	2
408	1394	2475	0	12
3613	1398	4313	0	12
3019	1399	6503	0	1
4256	1406	84661	0	1
2840	1410	3308	0	19
1552	142	11335	0	4
3986	143	5901	0	1
1204	1432	2290	0	9
3404	1434	5905	0	12
4268	1436	4803	0	3
1645	1438	2950	0	1
339	1443	3475	0	1
1181	1445	7157	0	59
371	1446	26272	0	1
2782	1447	6500	0	12
3699	1448	55294	0	2
892	1452	10376	0	2
2534	1454	8452	0	1
895	1457	5861	0	3
1370	1460	8837	0	2
4322	1465	9113	0	1
3433	1476	6714	0	3
4387	1477	7157	0	8
2115	1478	2033	0	1
2242	1482	58529	0	2
322	1487	10363	0	1
4003	1488	2130	0	3
497	1490	3251	0	17
4355	1493	3454	0	15
1651	1495	1500	0	19
112	149603	342931	0	1
104	1499	4155	0	77
181	1500	2947	0	2
602	1501	7076	0	2
2328	1508	4170	0	15
802	1509	3091	0	23
1537	1514	4089	0	5
766	151636	222484	0	1
3731	151987	220134	0	1
2517	1523	3065	0	5
1484	1535	5465	0	16
4509	1536	7124	0	185
4029	1537	3308	0	21
1939	154	2597	0	32
2435	1540	1896	0	1
1767	156	10399	0	3
1560	1571	55120	0	1
2537	1576	10514	0	1
3384	160	7020	0	22
93	1600	5594	0	10
4133	1601	10112	0	1
1734	1603	79139	0	2
1141	1605	9493	0	2
459	1612	3739	0	1
3386	1613	50855	0	2
1786	1616	7186	0	13
3452	1617	6885	0	2
2636	1618	7041	0	2
2903	1629	6722	0	1
1959	163	164	0	5
1146	1630	10856	0	1
4513	1634	2597	0	10
405	1636	3569	0	219
2384	1639	7415	0	8
1595	164	1175	0	1
917	1641	5864	0	3
4349	1642	89122	0	1
368	1643	10923	0	2
2620	1645	4361	0	1
2984	1647	3569	0	60
2310	1649	9604	0	4
2694	1650	23468	0	1
1969	1653	4654	0	2
1775	1654	7919	0	8
3027	1655	4436	0	2
482	1656	5888	0	3
2478	1659	8487	0	1
1857	166	1499	0	9
1861	1660	2648	0	2
3761	1665	7322	0	2
3960	1666	2539	0	30
3781	1673	5111	0	2
2437	1674	7133	0	6
980	1676	23607	0	1
2143	1678	2597	0	4
3225	1719	3458	0	20
472	1728	9978	0	6
1772	1736	6147	0	4
3022	1739	4478	0	8
453	174	2597	0	72
2358	1740	51776	0	2
1350	1741	7082	0	14
4334	1742	8312	0	11
3548	1756	5831	0	3
203	1759	6890	0	1
4261	1760	8022	0	1
2037	1763	8352	0	1
2251	1778	29110	0	4
573	1783	5048	0	4
543	1785	55054	0	1
964	1786	8761	0	2
3264	1788	7468	0	4
4328	1789	55929	0	9
2353	1791	10188	0	2
3624	1793	51466	0	1
1714	1796	9939	0	1
2482	1810	3399	0	2
2619	1813	4940	0	1
1104	182	4654	0	11
2241	1822	55245	0	1
3326	1823	3875	0	2
725	1825	1829	0	26
2739	1827	7490	0	3
2385	1828	5116	0	2
3774	1829	8502	0	9
2379	183	7422	0	273
712	1830	3875	0	8
